Datetime,Tweet Id,Text,Username
2022-09-04 20:59:38+00:00,1566531455160881152,🌲🎴Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/HrfS0Dv0Wu @Ch,pembeasiton
2022-09-04 20:56:51+00:00,1566530756846960644,🌲🎴Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/HrfS0Dv0Wu @Ch,pembeasiton
2022-09-02 10:48:40+00:00,1565652923459289089,Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/aNOnNXhrj7 @ChangeTR aracılığıyla,elagozlukimse
2022-09-02 10:18:13+00:00,1565645263548649473,"@ahmetakdel @GittiGidiyor Günün Fırsatı vs GittiGidiyor davası marka hukuku açısından ilginç bir davadır. Bunu yazmam lazım. Hem yargılamada karar ""Türk milleti adına"" diye verilir. Bakalım Türk Milleti ne diyecek?",SametEgesoy
2022-09-02 10:14:28+00:00,1565644316843859969,"@rsaaartemis @GittiGidiyor Maalesef. Allah büyük diyelim. Günün Fırsatı tüm küçük ve orta ölçekli firmalar ve esnafımızın indirim ve kampanyalarını ""belki de ücretsiz olarak"" duyurabileceği bir mecra olarak yoluna devam edecek. Şu anda güç topluyoruz.",SametEgesoy
2022-09-02 10:12:02+00:00,1565643708023939078,"@buraksahing @GittiGidiyor Bir de TPE'ye gidip 10 senelik GF varken ""biz çok büyüğüz bunu biz meşhur ettik bu marka bizim olmalı"" diye müracaat etmeleri de var. Yavuz hırsız ev sahibini bastırır derler buna :)",SametEgesoy
2022-09-02 10:10:19+00:00,1565643276106989568,@buraksahing @GittiGidiyor Merhaba. Subdomain olarak bir markanın kullanımı markaya tecavüzdür. Mesela ben sahibinden.gununfirsati diye bir alt alan adı açamam. Marka ihlalidir. Blog yazısını uzatmamak için diğer örnekleri vermedim. İçinde gittigidiyor geçmeden reklam da verdiler.,SametEgesoy
2022-09-01 23:31:02+00:00,1565482392764256258,@who98408150 @gittigidiyor.com,burchinaydin
2022-09-01 08:09:30+00:00,1565250480434987009,Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo https://t.co/FbSLVZUSDD @ChangeTR aracılığıyla,ssuennz
2022-09-01 06:14:45+00:00,1565221603323133957,Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/wY3Y8y9h8b via @ChangeTR,sinyensey
2022-09-01 06:09:02+00:00,1565220165779857408,Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/f1f1dPj9hf via @ChangeTR,elagozlukimse
2022-08-31 06:48:41+00:00,1564867756285108224,"Ebay mantığında arttırma olacaktı, mağazalarla doldu taştı. Şahıs satışları baya azaldı ve yok oldu.
Geçmiş olsun @GittiGidiyor @eBay",atlagelEREL
2022-08-30 12:47:47+00:00,1564595736905408515,@ciceksepeti @Trendyol @hepsiburada @GittiGidiyor varmı bu arkadaşlara yardım edebilecek?,toqitolga
2022-08-29 01:27:52+00:00,1564062241988775939,"@tokcem @GittiGidiyor @hepsiburada Ve bir de zamanında @PepsiTurkiye ve @CocaCola_TR'ya dayanamayan Kola Turka markamız çekildi piyasadan.
@AlgidaTurkiye'nin karşısına çok iyi reklamlarla çıkan Panda Dondurmaları vardı bir sıralar

Yani bunları göremeyecek kadar kör olduğunuzu zannetmiyorum.
Sistem bize uygun deil",kapgan_ilter
2022-08-29 01:22:25+00:00,1564060872326225923,"@tokcem Cem abi. Şunu bi izlersen eğer. Nasıl tekelcilik olunur bi bak sana zahmet. https://t.co/fZhqbarFw6

Bir de, Amazon kendi adı ile, Alibaba da Trendyol'u alarak girdi ülkemize. Veee ikisinin indirimlerine dayanamayan @GittiGidiyor çekildi piyasadan. Sıra @hepsiburada'da bakalım.",kapgan_ilter
2022-08-27 07:57:25+00:00,1563435503181234176,@gittigidiyor kapandı. Bunu gören @hepsiburada @Trendyol kristal kedi kum fiyatları tavan yapmış. 90 lira olan kedi kumu 200 lira olmuş.,asli7777asli
2022-08-24 14:42:01+00:00,1562450160256372736,@GittiGidiyor Sizlere hakkımı helal etmiyorum canınız cehenneme,zafersaru
2022-08-21 19:58:23+00:00,1561442611151372290,@GittiGidiyor wonderful advertisement with Elçin Sangu ..✨💕,DikiVasa
2022-08-19 16:54:15+00:00,1560671499140628482,@GittiGidiyor siteyi kapatıyorsunuz diye insanları mağdur etmeye ne hakkınız var bir aydan fazladır iade ettiğim ürünün parasını alamadım takipçi olmadınız her sorduğumda başka bi bahaneyle oyaladınız yazışmalar mevcuttur. Pişmanlaıktan başka birşey değilsiniz. https://t.co/jB4N9e1rkm,semraylmaz8
2022-08-19 15:55:58+00:00,1560656831889805312,@GittiGidiyor Daha 3DS alacakken kapanması tuttu,MalwareDaily
2022-08-18 22:01:46+00:00,1560386500004569094,@VashH3 @GittiGidiyor 👌👏🏼💃🏽🎶💫💎😇🌬♥️♥️♥️,MirjanaErakovic
2022-08-17 09:43:00+00:00,1559838195981979648,"@sergio_2098 Merhaba, gereken incelemeyi yaparak size en doğru bilgiyi sunabilmemiz için, siparişinize ait SC numaranızı bizimle DM yoluyla paylaşabilir misiniz?  Sağlıklı Günler.",GittiGidiyor
2022-08-16 12:21:49+00:00,1559515774280146946,@GittiGidiyor Hicbir sekilde musteri hizmetlerine erisemiyorum! Haftalar once iade onayi alinan urunumun hala iadesi yapilmadi!,sergio_2098
2022-08-16 10:21:52+00:00,1559485588088258562,"@GittiGidiyor 
Vay canına gerçekten çok üzücü.
Yıllarca alışveriş yaptığım bir sitenin kapanmış olmasını görmek 😳
Ülkeyi bu hale getirenler utansın ne diyeyim 

Bugüne kadar ki hizmetleriniz için teşekkürler @GittiGidiyor #gittigidiyor 

💙❤️💜🙏 https://t.co/pDUmFCBdYn",be_good_humann
2022-08-16 09:00:01+00:00,1559464987487256579,"GittiGidiyor CMO’su Feyza Dereli Fedar yazdı: ""E-ticaret pazarı zenginleşecek""
@GittiGidiyor @FeyzaDereli 

https://t.co/uy2fzO1KXk https://t.co/VSwPa8cMET",campaigntr
2022-08-15 11:41:04+00:00,1559143129646784513,@GittiGidiyor Dm den mesaj attım buraya da yazdım sonuç?,drckuran
2022-08-13 13:55:15+00:00,1558452124421341184,@GittiGidiyor Sosyal medyadan ulaşıp ücret iadesini gerçekleştirdiler.,Fatih_Utku
2022-08-10 16:22:48+00:00,1557402091521449985,@elizatekstil @Trendyol @hepsiburada @n11com @GittiGidiyor #elörgü #Makrome https://t.co/tsNoj5s8Ks,elizatekstil
2022-08-10 13:45:40+00:00,1557362548051251202,@GittiGidiyor SC114433496,drckuran
2022-08-08 18:53:49+00:00,1556715321779707904,@GittiGidiyor Benim mağduriyet var bana dönün,ClaptonGuitar
2022-08-07 20:06:31+00:00,1556371228021198850,@GittiGidiyor Gittigidiyor un muadili de yok naapcaz şimdi,kutukcu_uzeyir
2022-08-05 11:07:06+00:00,1555510703037063168,"@kayisili_kolaa @Trendyol, @GittiGidiyor ve @hepsiburada'da var.👍",ZirhsizS
2022-08-04 13:00:13+00:00,1555176781451350016,"@cellemre Merhaba, gereken incelemeyi yaparak size en doğru bilgiyi sunabilmemiz için, ürüne ait SC kodunuzu DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-08-04 12:52:17+00:00,1555174784702480384,"@drckuran Merhaba, gereken incelemeyi yaparak size en doğru bilgiyi sunabilmemiz için, ürüne ait SC kodunuzu DM yoluyla bizimle paylaşabilir misiniz? Sevgiler.",GittiGidiyor
2022-08-04 12:32:43+00:00,1555169862007361536,2020 Aralık ayında @GittiGidiyor güvencesi ile dyson airwrap aldım arızalandığında dysontürkiye kontrol etti replika ürünmüş şimdi @GittiGidiyor müşteri hizmetleri duvar olmuş asla cevap vermiyor kim benim muhattabım @GittiGidiyor,drckuran
2022-08-03 07:23:11+00:00,1554729579356495872,@GittiGidiyor Açıldığı günden beri ne zaman dır ha gitti ha gidiyor diyorum gitmemişti. Şimdi #gittigidiyor üzüldüm,mustafaufak
2022-08-03 05:59:09+00:00,1554708429243031557,Benim ofise 1 bilgisayar ve amda lazım. @GittiGidiyor dükkani kapatıp giderken sizin ofisteki bilgisayar ve masadan 1 tane verir misiniz. 10 yıllık mağazanızım. O kadar hukukumuz var.,abdllh_klndr
2022-08-03 04:56:18+00:00,1554692614607216640,"@SametEgesoy Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-08-03 02:35:54+00:00,1554657278737133568,@kedaorg @Cisco @FedEx @swisslife_group @GittiGidiyor @DocplannerTech @getqonto @FreepikCompany @stilingue_ia @BoldDesk using Keda in production.,VeluSync
2022-08-02 18:04:57+00:00,1554528694466711554,"@GittiGidiyor merhaba yaklaşık 1,5 ay önce aldığım telefon bataryasını aynı gün iade ettim hatalı ürün olduğundan,fakat halen para iadesi olmadı satıcıyla yapılan görüşmede biz iadeyi yaptık gittigidiyor ile görüşün diyorlar iademin acilen yapılmasını talep ediyorum.",cellemre
2022-08-02 14:51:59+00:00,1554480136317292545,Burdan bütün alışveriş sitelerine sesleniyorum @TrendyolDestek @Trendyol  @hepsiburada  @GittiGidiyor derhal @araskargo ile olan anlaşmalarını o iptal edin. Çünkü hiç bir şekilde elimize ulaşmıyor onların kargosu. O yüzden sizede sıkıntı oluyor.,muzyy19
2022-08-02 13:14:34+00:00,1554455616864849922,"We are super excited to welcome  @Cisco, @FedEx, @swisslife_group, @GittiGidiyor, @DocplannerTech
@getqonto, @FreepikCompany &amp; @stilingue_ia as new end-users!

Thank you for using KEDA in production!

#kubernetes #autoscaling https://t.co/JeeQFWjg1v",kedaorg
2022-07-29 05:08:24+00:00,1552883719597395974,"@SametEgesoy Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını ve kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-07-23 15:16:10+00:00,1550862341394374657,@GittiGidiyor HAAAAYIIRR,ruzgarozdemir6
2022-07-23 09:25:39+00:00,1550774131251154944,"Abdurrahman Dilipak'tan AKP’ye çok konuşulacak sözler: ""Geleceği görmek için kahin olmaya gerek yok. Gitti gidiyor.""
@GittiGidiyor 😂😂",CICOMOCANCA
2022-07-23 07:27:34+00:00,1550744416364666880,@akyildizz1 @GittiGidiyor Gitmişler sayın hocam kesin bilgi :),dr_ugurersoy
2022-07-23 07:21:25+00:00,1550742865386639363,@dr_ugurersoy @GittiGidiyor Gitmişler  mi?,akyildizz1
2022-07-22 18:29:47+00:00,1550548679228014592,@GittiGidiyor battı zaten ona diyecek birşey yok. @ciceksepeti siz yandınız  haberi okuyun https://t.co/R5PmnTQZnI,07070707alm
2022-07-21 17:32:16+00:00,1550171815061995521,"@GittiGidiyor ülkemize veda ederken, zamanında yeni üye olanlara gönderdiği mesaj ile onu hatırlayacağız.
#tbt #gittigidiyor #gittigidiyorkapandi https://t.co/TKmzW6SUnY",gatakok
2022-07-21 07:29:53+00:00,1550020222278668289,@reportzit Vay be bir efsanenin hazin sonu. Hiç biri yokken o vardı. Üzüldüm. @GittiGidiyor https://t.co/0KWoaVIXOP,AllUNeedIsMana
2022-07-20 19:37:00+00:00,1549840820534231042,"@Kurekci__ @eBay @GittiGidiyor Adı üstünde gitti , gidiyor yani ısrar anlamsız gidene eyvalah 😁",1aliGark
2022-07-20 18:04:46+00:00,1549817608295399455,#GittiGidiyor koskoca Amerikan şirketi @eBay 'ın ya nasıl bu kadar kolay vazgeçersiniz anlamıyorum @GittiGidiyor yazık vallahi yazık https://t.co/o0WQjYTegl,Kurekci__
2022-07-19 13:46:36+00:00,1549390247812894722,O7 @GittiGidiyor https://t.co/iVJRL2f2a3,kblykse
2022-07-19 09:32:28+00:00,1549326293937840129,"Bir devir kapandı https://t.co/L0xbvaGhku 
@GittiGidiyor 
#gittigidiyor",ankarakenthabr
2022-07-18 19:42:53+00:00,1549117522447896579,@GittiGidiyor O7,araskargoackapi
2022-07-18 19:41:11+00:00,1549117095438319617,Vayy bee bir devrin sonu o7 #gittigidiyor @GittiGidiyor https://t.co/LcY9ykeDDY,araskargoackapi
2022-07-18 19:34:47+00:00,1549115485660348416,Güle güle GittiGidiyor!🙌🏼 gizala olarak ilk kez 2009 yılında 1 Adet Nintendo Gameboy ve 1 Adet Sony PSP ile satışa başladığımız https://t.co/C0XQPSGb0b Bugün 18 Temmuz itibari ile kapandı. Gittigidiyor’da 23000 den fazla yaptığımız satışta sizlere sonsuz teşekkürler.@gittigidiyor https://t.co/pq3CUrkW6c,gizalacom
2022-07-18 09:22:02+00:00,1548961280437936134,"@AHMETYUNUSULHA @hepsiburada @srzgndgn @GittiGidiyor @n11comDestek @RTErdogan Merhaba, detaylı inceleme yaparak size bilgi verebilmemiz için e-posta adresinizi, cep telefonu numaranızı, sipariş numaranızı DM üzerinden iletmenizi rica ederiz.",HBAysenur
2022-07-18 09:12:41+00:00,1548958926762385408,HEPSİ BURASADAN ALIŞ VERİŞ YAPMAYIN insanlara YALAN SÖYLÜYOR KANDIRIYOR ASLA ALIŞ VERİŞ YAPMAYIN BEN YAŞADIMM KİMSE YAŞAMASI @srzgndgn @GittiGidiyor @n11comDestek @RTErdogan,AHMETYUNUSULHA
2022-07-18 09:11:21+00:00,1548958592706936833,HEPSİ BURASADAN ALIŞ VERİŞ YAPMAYIN insanlara YALAN SÖYLÜYOR KANDIRIYOR ASLA ALIŞ VERİŞ YAPMAYIN BEN YAŞADIM KİMSE YAŞAMASI @srzgndgn @GittiGidiyor @n11comDestek,AHMETYUNUSULHA
2022-07-18 04:40:49+00:00,1548890509061619713,@sukruyegit @GittiGidiyor Aaaaaa🫢,cgdmakalin
2022-07-16 23:21:42+00:00,1548447816606838787,Yaklaşık 12-13 senedir her şeyimizi buradan alırız Hiç biri yokken @GittiGidiyor vardı hala bşy ararken de ilk gittigidiyor’a bakarım üzülmedim desem yalan olur https://t.co/q9TsSwoyXL,aliismailyldz2
2022-07-16 13:11:10+00:00,1548294167272382465,"@rustemeylen Merhaba, mesaj kutunuzu kontrol edebilir misiniz? İletmiş olduğunuz mesajınıza dönüş sağladık. Sağlıklı Günler.",GittiGidiyor
2022-07-16 10:32:42+00:00,1548254291520921603,@GittiGidiyor kopyala yapıştır yaparak 1 aydır aynı şeyi yazıyıorsunuz,rustemeylen
2022-07-16 09:52:51+00:00,1548244261371424771,"@rustemeylen Merhaba,mesaj kutunuzu kontrol edebilir misiniz? İletmiş olduğunuz mesajınıza dönüş sağladık. Sağlıklı Günler.",GittiGidiyor
2022-07-16 09:36:56+00:00,1548240255144247296,"@GittiGidiyor
 sahtekarlar hala ödememi yapmadınız",rustemeylen
2022-07-16 07:13:53+00:00,1548204257030991872,Neden @GittiGidiyor ? https://t.co/DgXWGyINzw,denizseckin
2022-07-16 05:56:05+00:00,1548184676115759107,"@zgvnecm Merhaba, gereken incelemeyi yaparak size en doğru bilgiyi sunabilmemiz için, ürünü satın alırken kullandığınız e-posta adresinizi ve cep telefonu numaranızı DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.  https://t.co/1dljPyaQGn",GittiGidiyor
2022-07-16 05:55:54+00:00,1548184628883648516,"@zgvnecm Merhaba, gereken incelemeyi yaparak size en doğru bilgiyi sunabilmemiz için, ürünü satın alırken kullandığınız e-posta adresinizi ve cep telefonu numaranızı DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.  https://t.co/1dljPyaQGn",GittiGidiyor
2022-07-15 21:12:12+00:00,1548052838890082305,+++Kedime bir zarar gelecek olursa başta sorumlusu @Purina olmak üzere bu mamayı satın aldığım platform olan ve 18 Temmuz’da kapanacak olan  @GittiGidiyor ‘un herhangi bir uyarı yapmamasından dolayı şikayetçiyim. Lütfen mamalarınızın LOT kodunu kontrol edin #proplan #purina,zgvnecm
2022-07-15 21:12:12+00:00,1548052835526275072,4 AY ÖNCE @GittiGidiyor üzerinden satın aldığım 12 kiloluk @Purina -PROPLAN STERILISED ADULT SOMONLU kedi mamasının Amazon tarafından insanlara gönderilen mailler doğrultusunda ZARARLI KİMYASAL MADDE içerebileceğini öğrendim ve ben bu mamayı KEDİME YEDİRİYORUM 4 AYDIR +++ https://t.co/FpDJm9Opxh,zgvnecm
2022-07-14 23:52:11+00:00,1547730711251075072,🌲🎴Plastiksiz kargo istiyoruz! @Trendyol @hepsiburada @ciceksepeti @GittiGidiyor @Morhipo - Kampanyaya imza ver! https://t.co/GWTfP88GIL @Ch,pembeasiton
2022-07-14 13:57:53+00:00,1547581149043560452,"@eaemre54 Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını ve kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-07-14 00:53:00+00:00,1547383628950392833,"Neden kapatıldı acaba? #gittigidiyor #ebay 
@GittiGidiyor",iiiissssooo
2022-07-13 18:03:34+00:00,1547280590428413953,@GittiGidiyor 78,IlyasEr36378901
2022-07-13 14:50:24+00:00,1547231978293968896,@GittiGidiyor Yazdım durumu ve mail adresimi teşekkürler,esnafablaniz
2022-07-13 14:26:39+00:00,1547226002069266433,"@esnafablaniz Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını ve kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz?Sağlıklı Günler.",GittiGidiyor
2022-07-13 13:42:25+00:00,1547214871325966337,@GittiGidiyor  bu aralar kurumsallığınız bayağ zedelenmiş böyle bir site işleyişi görmedim!,esnafablaniz
2022-07-13 08:05:28+00:00,1547130073379135488,"@rustemeylen Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını,üyeliğinizde kullandığınız e-posta adresinizi ve cep telefonu numaranızı DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler. https://t.co/1dljPxTfOP",GittiGidiyor
2022-07-13 08:05:15+00:00,1547130018538594304,"@rustemeylen Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını,üyeliğinizde kullandığınız e-posta adresinizi ve cep telefonu numaranızı DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler. https://t.co/1dljPxTfOP",GittiGidiyor
2022-07-13 07:12:16+00:00,1547116685186027520,@GittiGidiyor satıcı oldugum sitenizde 1 aydır hakedişimi yatırmadınız parayı işletip duruyorsunuz muhasebe bölümünüz sanki atomu parçalıyor 1 aydır araştırma yapıyor neden kesildigini bulmak için,rustemeylen
2022-07-13 07:11:06+00:00,1547116392301854720,@GittiGidiyor Gitti gidiyorda satıcıyım 1 aydır hakedişimi yatırmadınız bu nasıl bir sahtekarlıktır anlamış değilim,rustemeylen
2022-07-08 16:53:37+00:00,1545451048315265025,Bunu duyduğuma çok üzüldüm. Genek olarak bazı sıkıntılar yaşamış olsam da çoğu siteden daha iyi idiniz. @GittiGidiyor https://t.co/VoWjoRRjZT,azizyildiran
2022-07-07 21:13:32+00:00,1545154070654115840,"@GittiGidiyor İnşaAllah Çözüme kavuşur. 1.5 aydır. İlgisiz alakasız, müşteri önemsemeyen tavırlar.",MehmetKAYA06mse
2022-07-07 20:57:28+00:00,1545150025289945096,"@MehmetKAYA06mse Merhaba, DM yoluyla ilettiğiniz konuyla ilgili tarafınıza dönüş sağladık. Mesaj kutunuz içerisinden kontrol edebilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-07-07 20:17:51+00:00,1545140054783320065,"@GittiGidiyor Dm den yolladım, bakalım ilgilenecek misiniz.",MehmetKAYA06mse
2022-07-07 18:43:34+00:00,1545116327915962370,"@abdllh_klndr Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için yaşadığınız durumun detaylarını ve kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz?Sağlıklı Günler.",GittiGidiyor
2022-07-07 18:27:38+00:00,1545112320942264320,Ulen @GittiGidiyor giderayak kazığını da attın bana. Ne telefon ile ulasiliyor ne canlı destek bağlanıyor. Ekime karar beklemeyin yarın bırakıp gidin. Siz artık beceremiyorsunuz zaten bu işi,abdllh_klndr
2022-07-07 16:07:53+00:00,1545077151141183496,"@MehmetKAYA06mse Merhaba, yaşadığınız problem için üzgünüz. Size yardımcı olabilmemiz için kullanıcı bilgilerinizi DM yoluyla bizimle paylaşabilir misiniz? Sağlıklı Günler.",GittiGidiyor
2022-07-07 09:53:27+00:00,1544982922196836355,"Otomatik mailleri saymakla bitmez. @MSanalMarket @GittiGidiyor @YapiKredi adminler, 5 saniyenizi çaldım:) siz de benimkini...",burak_yedek
2022-07-06 10:51:35+00:00,1544635163186954244,"@GittiGidiyor Bir telefonu satarken %15 komisyon alırdı! Mesajlardan alıcıya telefon numaramı verdim diye hesabım kapatılırdı. Altyapısı kötüydü, beşinci sayfadan sonra ürün listelemesi bozulurdu. IOS, Android uygulamaları hiç stabil olamadı. 21 sene bu şartlarda iyi Gitti, artık Gidemiyor.⚰️",kiviko
2022-07-05 21:39:02+00:00,1544435710031183873,"Güle güle @GittiGidiyor 
@eBay Seni özleyeceğiz 😪 https://t.co/PbuOcM7xS8",jap10ya
2022-07-05 20:58:33+00:00,1544425524226920451,"@zad_82 Merhaba, DM yoluyla ilettiğiniz konuyla ilgili tarafınıza dönüş sağladık. Mesaj kutunuz içerisinden kontrol edebilir misiniz? Sağlıklı Günler.",GittiGidiyor
