nden süpürge torbası aldım ürünün görselinde ve açıklamasında  kutu yazmasına rağmen sadece bir kutu geldi önce firma daha sonra n ile iletişime geçtim ancak sonuç alamadım n sitesinde yalıntıcı bilgi verilmektedir dikkatli olunması faydalı olacaktır  ,n11
cayma durumunda yapılacak şey de belli ayrıca n bildiğin vergi kaçırılması için pazar yeri kurmuş   ,n11
 i̇nsanları dolandırmaya hakkınız yok,n11
 i̇ğrenç bir firmasiniz kargom hasarlı geldi neymiş efendim misafir kullanıcı olduğum için iade talebi olusturamiyorum bu ne saçmalik sizi yüksek takipcili hesaplardan paylaşım twitter gündem yapıcam,n11
satın aldığım ürün için beni  gün bekletip neden siparişimi iptal ettiniz     ,n11
kargo hala gelip almadı aradım bilgilendirilmiş ne zaman geleceği belirsiz  gün içinde gelmezse tekrar değişim talebinde bulunmam gerekecekmiş bla bla valla bıktırdınız ,n11
      ogle arasi kapali diye kucucuk ilcede bankaya kargomu birakmamis  gun bekleyecem bi alo demek cokmu zor,n11
" aras kargo milas şubesi allah topunuzun belasını versin lan bu kaçıncı ürünü teslim etmeden iade süreci başlatmış allah kahretsin sizi bu son artık sizinle çalışan hiçbir firmadan alışveriş yapmayacağım


lütfen  ile çalışmayın",n11
"emotion romance parfüm ve deodorant seti ile kokunuzla akıllarda kalıcı olabilirsiniz

                  ",n11
buradan tüm online alışveriş uygulamalarına sesleniyorum  tlye  tl indirim kampanyası falan yaparsanız alışveriş yapabilirim onun dışında bana bildirim gönderip durmayın param yok         ,n11
 bu satıcı  siparişi iptal etti başka bir sipariş daha vereceğiz muhtemelen onu da iptal edecek bütün kitapları stoğa girmişler ellerinde yoksa sipariş gelince iptal ediyorlar bir pazaryerinde bu şekilde davranmalarına izin verilmemesi gerekir  ,n11
 çok fazla sipariş satıcılar tarafından iptal ediliyor bu durumda satıcılara trendyol hepsiburada amazon gibi ceza yansıtıyor musunuz,n11
"   
bunlar resmen dolandırıcı ayşe benim ürünler teslim edilmedi paramıda iade etmediler tüketici hakem heyetine başvurdum yalandan hakem heyeti̇ne tesli̇m etti̇k söylemi̇şler nitekim dolandırıldım üyeliğimin girişinide kapatmışlar  yalan dolan ve dolandırıcı bu n sitesi",n11
        hepsiburada amazon  trendyol dolar  da almış eline trendyol da başka bir satıcı  da iş insanı ali bey en yüksek fiyattan almış,n11
burada kim para kazanıyor nasıl serbest piyasa        ,n11
   sahtekar n bu sefer sert kayaya çarptınız tüm yasal hakları kullanacağım bu milleti sömürdüğünüz yeter ürün stokta yok diyip gönderme sonra  katı fiyatla satışa sun ,n11
"bir firma bu kadar sahtekar ola bilir  ürün stokta yok diyor göndermiyorlar ama aynı firmanın sayfasında fiyat  tl den satışta    
 sahtekardır dolandırıcıdır 
sakın alış veriş yapmayın ",n11
banka kampanyasından yararlanmak için elektronik alışverişi yapmama rağmen bana domates peynir alır gibi market koduyla alışveriş yaptıran  gizlilik adı altında bu kodlamanın nasıl yapıldığını söyleyemiyormuş bir daha alışveriş yapmayız bende mağdur olmam olur mu ,n11
sevgili  ve  bir hafta sorunumu çözmek için yeterli değil mi sizce güveniniz altındaki firmalar bu kadar sorumsuz mu bunu mu anlamalıyız kaç kez ulaştım bence kafi hadi artık üzme beni ve ürünün gönderilmesini sağla saygılar ,n11
  teşekkür ederim dönüş yapıldı ve kargo göndereceklerini söylediler,n11
,n11
"sipariş verdiğim  bana gelen 
teşekkürler n dalga geçer gibi 
kendi hataları ama değişim için ben kargoya götüreceğim sanırım ilk ve son alışverişim  ",n11
"   

türkiye nin en güvenilir teknoloji ürünleri alabileceğiniz web siteleri

 
 
 
 
 
",n11
samsung bayisi drk aksesuar ve i̇leti̇şi̇m hi̇zmetleri̇ pazarlama san ve ti̇c aş ürün satışının bir saat sonra yapılan iptalini reddediyor hani tüketici yasasına göre ürün iptali yapılabiliyordu      ,n11
samsung bayisi drk aksesuar ve i̇leti̇şi̇m hi̇zmetleri̇ pazarlama san ve ti̇c aş satın almanın üzerinden bir saat geçmişken yapılan iptal istemini tüketici yasasına aykırı olarak reddediyor n de evet böyle bir hakkı var diyor    ,n11
   hesabımda ki mailimi değiştirdim diye ulaşmasını beklediğim aktif siparişlerimi silen bir sistemi tasarlamayı nasıl başardınız,n11
 ekim hayvanlari koruma gunu icin tum marketler ve siteler indirime simdiden girmis sizde niye sadece bazi urunlerde  ,n11
 nden aldım bu nasıl bir rezilliktir yeter artık bu satıcılarınıza bir düzen bir kriter verin anahtarlığı mı desem bileklik yerine tesbih mi desem  çantanın kalitesizliği mi desem resimleri bırakıyorum  fark oynayın kendinize    ,n11
 iptal ettiğim alışverişin parasını göndermedi ve biz parayı yolladık  bankası hala hesaba yansıtmadığını söyledi,n11
"bu saatten sonra hiç bir alışveriş sitesinden kendileri  u kullanıyorsa alışveriş yapmayacak ve yaptırmayacagim
kaç kez şans verdim denemek için ancak ismi ile zıt olan yavaş çalışan başka şirket görmedim
    ",n11
  bu uygulamayı dünyada bazı eticaret siteleri yapıyor türkiyede de     gibi pazar payı büyük firmaların öncülük ederek yaygınlaştırması lazım,n11
,n11
 bu indirimi çok beğendim  ,n11
" bölü  adet  tl tanesi ama sonra ne oluyorsa fiyatlar 
aynı sitede  bölü  adet  tl oluyor işte dolandırıcılık sahtekarlık böyle yapılıyor   ve size teklif  ml yok  ml şişe verelim biz size  tl yerine  tl mi veriyoruz ",n11
 bu firmaya güvenipte alışveriş yapmayın ürünün fiyatı yükselince stokta yok diyip yollamıyorlar resmen sahtekarlık ,n11
ediyorlar bende bunlarla ahirettik olacağım öyle fiyat yükselince ürün göndermemek yok olmayan ürünü niye satıyorsunuz varsa neden göndermiyorsunuz yeter bu milleti dolandırdığınız  ,n11
  sakın n e güvenip alış veriş yapmayın aldığınız ürünün fiyatı artınca stoklarda yok diyip göndermiyorlar resmen sahtekarlar ,n11
"   
ürünü dağıtıma çıkarıp teslimatından vazgeçip teslim etmeden geri mi gönderiyorsunuz ",n11
merhaba dubai de yaşıyorum ve burda online satış yapmak istiyorum kendi işimi kurmak istiyorum kazan kazan olarak tedarik edebilecek olan var ise yardımcı olabilir mi lütfen      ,n11
"ben  adet aldım bana bir adet gönderiler sonrası stokta kalmamış diye geri iade yaptılar şimdi var fiyatı  katı  düpe düz dolandırıcılık    
ses kayıtlarını dinlenmesi için desteğinize     ",n11
    tüketici hakem heyetine neden şikayet etmedin çakalları,n11
 n canlı destek bölümünü neden kapatınız yoksa ahlak mı değiştirdiniz bizim haberimiz yok paramı iade edin canımı sıkmayın,n11
 n den sakın ürün almayın pişman olursunuz benden demesi  gün oldu ürün iptal edeli hala para iade işlemi başlatmadılar o parayı size yedirmem n çakalları hepsiburada bak admlar aynı gün iade işlemine başladılar,n11
"   
   
kargom nerede
takip no  ",n11
" n sattığı ürünün fiyatı artınca ürün stokta yok diyip ürünü göndermiyor 
ayrıca kişisel bilgilerinizi  şahıslarla firmayla paylaşıyor firma sizi arayıp siparişinizi iptal edin diye telefon açıyor n hiç güvenilir bir firma değil 
 sipariş no da bu ",n11
 den alışveriş yaptım  gündür kargo iadesi bekliyorum ne bir bilgi ne bir sonuç bu kadar ilgisiz bir alışveriş sitesi görmedim kimseye tavsiye etmiyorum   ,n11
        n den aldığım sıfır anakart bu şekilde geliyor ben iade ediyorum çalışmıyor diye yine bana iade geliyor başka bir işlem de yapamıyorum şimdi cimerdir avukattır uğraş zaman kaybı bu nasıl eticaret  ,n11
mecbur kalmadıkça internet alışverişlerinde nden uzak durmanızı öneririm ciddiyetsiz mağazalardan oluşan bir platform ve olası anlaşmazlıklarda nden destek almak mümkün değil  fazla verin ama diğer eticaret sitelerini tercih edin  ,n11
umarım unutmamışsınızdır bu mesajı  kasım günü gönderilen mesaj kalbimde yaradır  tllik malı  tlye satsanız almam  sizi asla affetmeyeceğim ,n11
"kullanım kolaylığı açısından çok elzem 
filtreleme yaparken hariç seçeneği gelmelidir     ",n11
sattığınız ürünlerin faturalarının kesilip kesilmediği umrunuzda değil ürün alıyoruz fatura peşine koşuyoruz sitenizde hiç faturalarım menüsü de yok bu ne pespayeliktir ya  ,n11
 lütfen bana sitenizde kullandığınız akıllı sıralamanın mantığını açıklar mısınız gönderdiğim fotoğraflarda göreceğiniz gibi sizin akıllı sıralama dediğiniz aslında kerizleri sıralama ,n11
"    
 gün olacak hala bir teslimat yapamadınız kargom nerede ",n11
 nolu sipariş faturası gelmemiş arkadasin bir telefondan ulaşabilirsiniz bilgi için  ,n11
bugün arıyor beni kusura bakma  gündür yatırdın ücreti kullanıyoruz onu tekrardan size iade edeceğiz diyorlar o parayı boşuna verdiğimi düşünmüyorum bu hizmeti yapamıyorsanız bırakın başkalara ekmek yesin en azından kalitesiz     ,n11
  urunumun oldugu siparişim hem gonderilmedi hem de magaza kapanmış diye soru da soramiyorum ben yazmasam bi dönüşte yapılmıyor ilgilenmeniz dilegiyle sevgili ,n11
tüm alışveriş uygulamaları var bir tek  yoktu silmişim nedenini ilk alışverişte anladım ,n11
 ürünümü garantiye gönderdim ürün fatura tutarını hesabıma yatmasını istiyorum fatura tutarı  tl bana ödenecek tutarın  tl olduğu söyleniyor ürünümün tutarı da mağaza onaylamsına rağmen n tarafından yatırılmadı mağduriyetimin giderilmemesini istiyorum,n11
bu  ve  de ki vurdumduymazlık tok satıcılık bizim eserimiz yazıklar olsun,n11
onaya sunduğumuz ürünleri  onaylayana kadar yeni versiyonlarını çıkarttık,n11
   bu tweetin üstüne tam olarak  gün geçti ve kimse bu konuda hala bir geri dönüş sağlamadı rezillikten başka bir şey değil  aallloooo yardım edin ,n11
" 

yaklaşık

aydır
sorun
cozemiyen n 

sadece
oyalama taktiği uygulamakta",n11
 resmen dolandiricisiniz,n11
      bulamazsın bu kargo kargonun nerde olduğunu bilmiyor,n11
 hesabıma tanımlanan indirim kuponunu kullanamıyorum lütfen yardımcı olur musunuz telefon da yanit yok ayrıca canlı destek te cevap vermiyor,n11
  o kadar memnunum kii bu güzel kampanyalarınız için sizlere sonsuz teşekkürler,n11
   no sıkınti o zaman hocam,n11
   yokmuş parası ödenmiş,n11
   paranizmi var sizi dolandirsinlar doktorsunuz artık hırsızların hedefi değilsiniz akp sayesinde ,n11
   yok yok  kapida odeme durumu varsa tabi o ayrı sıkıntılı olur,n11
   i̇nşallah öyledir çünkü ya kaktüs ya sukkulent ,n11
    adına bana da talep etmediğim sipariş mesajı geldi takip no yazıyo alışveriş sitesi adı yok,n11
   iletisim numarasinda yanlislik olmustur demek istedim birsey olmaz urun gelsin almayin olur biter,n11
   mesaj nden geldi ama biri parasını ödeyip bişey göndermiş,n11
   numara icin birisi yanlislikla sizin numarayi vermistir iletisim bilgilerinde bana ayda  mesaj geliyor yurtici kargodan ,n11
   gizli bilgiymiş güvenlik nedeniyle bilgi veremezlermiş  farklı yazınca nde sadece kaktüs ve sukkulent var ,n11
siparişim olmamasına rağmen bugün  dan mesaj geldi  yla siparişiniz yola çıktı diye yeni bir dolandırıcılık tipi olabilir mi bilgi alamıyorum ,n11
" diye saçma sapan bir kargo firmasının ürünümü hala ulaştıramaması gerçekten skandal bundan sonra bu kargo firmasıyla çalışan hiçbir pazar yerinin ürününü almıyacağım 
  ",n11
"nin kuponmatik oyunundan  tl indirim kuponu kazandım sen de çevir çarkı kap kuponlardan birini 
",n11
  çakallık yapıp fiyat farkını almayı düşünüyor,n11
  allah peygamber aşkına bu tweetin üstüne  gün geçti hala bir kırık parçayı göndermediniz nasıl bir sitesi burası yaa mağduriyetimi giderin artıkkk aaallllıooo hesabımı sileceğim artık yeetteerrrr ,n11
tebrik ediyorum becerebiliyorsunuz eksik malzeme göndermeyi size yakışan       ,n11
  vallahi kardeşim maalesef  da mağdur olmayan yok düşünsene binlerce kişiden aldığı parayı böyle kullanıp sonra iade ediyor,n11
  ayın sinde sipariş verdim kargo piyasada yok satıcı cevap yazıyor bugün gelecek yarın gelecek şöyle teslim edildi böyle teslim edildi arıyoruz çözüm merkezine geldiğinde boşu boşuna  haftam gitti alacağım ürünü de alamadım bir de yalvarıyorum iade alın diye,n11
   bitmiştir benim için,n11
  başıma geldi uğraşıyorum,n11
 temmuzdan beri beklediğim iadeyi anca yaptıkları için aldığım ürün  katı zamlanınca  kupon veren   i tebrik ediyorum tüketici hakem heyeti başvurumdan sonra görüşürüz artık,n11
   benim mağduriyetim  yıldan fazladır hâlâ devam ediyor maalesef,n11
  aynı durumu yaşıyorum şu an  sifir urun alacağıma  dan ikinci el almak daha mantıklıdır,n11
"  
 tl nin artık çok fazla bir değeri kalmadı o yüzden şu kadar  tl vb alışverişe  tl indirim gibi komik kuponları dağıtmayı bırakın ya da çok değerli bir kuponmuş gibi size özel diye ucuz işler yapmayın",n11
 bu başarıyı neye borçlusunuz ,n11
"siz de  ve  yapacağınız alışverişlerinizde kargo teslimat noktası olarak en yakın lokasyonda bulunan teslimat dolabımızı seçin temassız self servis teslimat kolaylığını yaşayın

      ",n11
 son zamanlarda çok fazla bu hatayı vermektesiniz müşterilerimizden bu yönde şikayet alıyoruz cache yönetiminizde sorun var ,n11
    kargom nerde ikigündür beden kargoda bekliyor,n11
  n iade etmek de ayrı bir dert size ulaşmak da i̇ade ile ilgili bir şey soracağım rica etsem bana telefonla ulaşır mısınız,n11
"  sahte ürün satan satıcılara destek oluyor

günlerdir sorunu çözmeyerek mağdur ediyor

hukuk askıya alınmış hem de bir şirket tarafından",n11
ürün teslim edilmedi param gasp edildi güya ilgili satıcı yasaklanmıştıgörüyorum ki aynı satıcının aynı ürünü n üzerinde satışta hepsaat firmasıfarklı kişiler de aynı şekilde mağdur olduğu halde siz ne kadar aşağılıksınızdolandırıcılık bu resmen n  ,n11
 n  in çözümü arkadaşlar ay bekletipiade süreciniz geçti ne halin varsa gör cevabıtüketici hakem heyetine e devletten başvuru yaptımbenim gibi aldatılan varsa onlarda başvurabilirsahtekarlığınızda boğulun ,n11
sorunu çözmeye niyetiniz var mı  ,n11
 gün oldu kargom teslim olmadiürün teslim edildi diye mail atiyorsunuzsatin aldigim ürünün akibeti ile ilgili bilgi alacak muhattap bilamiyorum sayın  yetkilileri,n11
 rezilsiniz küstahsınız i̇ş bilmezlik konusunda bir örnek göstermek gerekirse bu sizin işletmeniz olacak aman arkadaşlar dikkat paranızı ve zamanızı harcamayın rezil bir şirket,n11
                     ,n11
 mng kargo ekranında  eylülde yola çıktığı ve  eylülde bana ulaşacağını görüntülediğim ürün hala kargoya verilmemiş bu ne rezilliktir ya çalıştığınız kargo firmasını ya da satıcı mağazaları değiştirin müşteriyle dalga geçiliyor resmen,n11
"merhaba twitter biz geldik  hello twitter we are came   
       ",n11
 sitenizden  tarihinde vermiş olduğum siparişim hala nasıl teslim edilmez,n11
  ayın sında verdiğim sipariş hala elime ulaşmadı  gün şikayet oluşturdum dönen yok ilgilenecek misiniz artık sipariş no ,n11
" çok teşekkürler işlem sonuçlandı satıcı firma ve ncom harika iş çıkardı problem ve günlerce geçikme kargo firması sendeo ya aitti sizlerin sayesinde sendeo kargo firması geç de olsa işini yaptı 
tekrar teşekkürler ",n11
   ,n11
alan adını aldım rakip olarak geliyorum    ,n11
   ben bu  da  yıl oldu çözemediler sizde çözüm beklemeyin bu gibi magza lar sattı ürünün arkasında durmuyor oyalama taktigi ile yıldırıp bezdirme politikası uyguluyorlar,n11
    ben  dan aldıgım ürün yan sanayi çıktı orjinal diye almıştım sonrasında beni satıcı ile muhattab ettiler ve olan o zaman verdiğim  tl ye oldu gerek n ve gerek satıcı ya helal etmiyorum bunu yani bu gibi durumlarda bu güvendiğiniz site kendini aradan çıkarıyor,n11
 sahte ürün satan satıcılara destek oluyor,n11
     paramin iadesini yapar misiniz kac gündür geldi gelecek diye kedilerime mama almadimkedilerim aç kaldi sizin yüzunüzden para iadesi istiyorumhesabima hemen parami geri iade edintesekkurler,n11
"sayın üyemiz dijital trakya projesi kapsamında ücretsiz web sitesi kurulumu yapılabileceğinizi biliyor musunuz 

dijital trakyaya   ve  entegrasyonu eklenmiştir 

detaylar ve başvuru
  ",n11
 merhaba n üyeliğimi tamamen iptal etmek istiyorum nasıl yapacağım,n11
"  üzerinden bir ürün beğendim satın aldım satıcı anında ürünü gönderdi neyse ürün bi geldi elimesatıcının ilana koyduğu ürün ile uzaktan yakından ilgisi yok konuyu  bildirdik onlarda ilgilenmedi
kandırıldık 

teşekkürler  ",n11
 heyatımda  dan alış veriş etmedim bu saatten sonra da etmem,n11
" eticaret sitesi 
 tarafından yönetilen bir iş holdingi olan doğuş grubu ile güney koreli telekom devi sk groupun ortak girişimi olarak  yılında i̇stanbulda kuruldu web sitesi  milyondan fazla müşteriye ve yaklaşık  profesyonel satıcıya sahiptir ",n11
   elit üyeniz olarak sizlere diyorum ki caniniz cehenneme geliyorum  ,n11
"  siz gercekten bu işi bildiginizden emin misiniz ben  dan ürün aldimn bana ürün yollayacak ben ürün yollamayacağim
sizin bana ürünümü teslim etmeniz gerekiyorbenim size değil
ben parasını ödediğim kargomu istiyorumgeldik yoktunuz bahanesine de siğinmayin",n11
     kargom  için hangi geri dönüş surat kargo,n11
"sayın üyemiz dijital trakya projesi kapsamında ücretsiz web sitesi kurulumu yapılabileceğinizi biliyor musunuz 

dijital trakyaya   ve  entegrasyonu eklenmiştir 

detaylar ve başvuru
  ",n11
