 is not working im going to ,n11
  aygün abi aynı şey senin içinde geçerli senin bize aktardığın haberler ile gerçekleşen olaylar birbirinin tam zıttı ,n11
  kupon yetmez,n11
i̇ki kurumla da görüştüm n adıma bir kayıtlarının olmadığını söylüyorsürat kargo ise her konuşmamızda kayıt bilgilerimi sildiğini söylüyorfakat hem müşteriler beni cep tlfdan arayarak şikayet yapıyor hem de kargo firması paket iadeleri için beni arıyor  ,n11
"    
 gün olacak hala bir teslimat yapamadınız kargom nerede ",n11
    merhaba hocam ben tüketici hakem heyetine konuyu taşıdım ayıplı mal yaşanılan cimerden de ticaret bak seçerek şikayet kaydı oluşturdum şikayetvara da yazdım benim urunum gelmedi param da iade edilmiyor resmen gasp,n11
 üzerinden almış olduğumuz buzdolabı fişe takıldıktan  saat sonraki durumu  katlanma var ama soğutmuyor aldığımız ürünler bozulma noktasındaservis gelecek diye evde hapis kaldıkparanla rezil olmak diye buna denir ,n11
           ,n11
     tühhh reziller sizi unicorn şirkete bak asdgaaskjgf,n11
 ürünlerin ilk tanıtım özellikleri ile gerçek özellikleri farklı gibigüvensizlik sebebialışveriş,n11
ürünü beğenmezsek iade edebiliyor muyuz sffsgshs  ,n11
 iyi günler tarihinde verdiğim siparişimi kargo takip no ile takip ettiğimde benim belirttiğim adrese değil benim daha önceden kayıtlı olan adresime doğru yola çıktığını gördümhatalı adrese kargoya verilmişsize de bir türlü ulaşılamıyor,n11
   halâ burdan alışveriş yapan var mı ya,n11
 kadar müşteri memnuniyetsizliği görmedim almış olduğum ürünün kullanılmayacak durumda geldi buna rağmen pişmiş pişmiş cevaplar verip sorun düzeltme gitmiyor,n11
" sahte ürünlerin satılmasına müsade etmek desen
var

ürünler sahte diye uyardığında sözde dikkate alıyormuş gibi görünüp umursamamak var mı
var

kullanıcıların haklarını gasp etmek var mı
var

nede bir ahlaksızlık varsa bu firmada mevcuttur uzak drun",n11
    bunlar rezil olmazlar hiç uğraşma üstüne sıçrar,n11
 bosch  parçalı bimetal  mm panç seti    tl yerine  tl via   ,n11
" kargoyu gelip alirsaniz sevinirim iade edecegim boyle hizmet olmaz olsun tum yasal haklarimi kullanacagim gerekli sikayetleri yapacagim surat kargo sasırtmadı yine surat kargo pismanlıktır 
  
",n11
 iadede tabiki sorun yaşadımkabul etmiyorlar bozuk gönderildiğini ve n beni satıcıyla karşı karşıya bırakıyorben satıcıyla iletişim kurmak istesem gidip çarşıdan alırdımn de ne işim var acaban,n11
     reziller ya kac zamandir bekliyoruz  yapmayin bu isi eger bir urun gonderimi yapamayacaksaniz,n11
kedileri de ekleyelim lütfen  ,n11
     lan bırak rezil bir kuruluşsunuz hala özel mesaj bilmem ne,n11
  hayır ürün kırık diyorlar tüketici heyetine başvurun dediler tamam dedim çünkü biliyorum ürün kırık değil ama ustunden  gün geçmiş firma bunu yollamamis o zaman bir zahmet para iademi yapacakfirmayi koruyor ama benim hakkım korunmuyor,n11
 değerli alışveriş sitesi sizin sitenizden aldığım bir ürünü iade edemeyeceğim için hiç kullanamayacağımsizden de firmadan da ricada bulundum iade talebi içinhatta paranın bir kısmı kalsın dediğim halde yardımcı olmadınız lütfen iade konusunda biraz daha esnek davranın,n11
" bu çok kullanışlı 
 granit derin kızartma tavası seçtim alışverişin uğurlu adresinde fiyatlar harika via   ",n11
 yazıklar olsun sizin gibi siteye bulaştığı için paramı iade edin sizi hayatımdan ve etrafından ömür boyu sildimher platforma yazıyorum yazmayana devam edicem böyle alışveriş sitesi olamaz bakkal ahmet abi nu siteden daha iyi hizmet veriyor,n11
bu gidişle    gibi firmaların sonu gittigidiyor gibi olacaki̇nsanları kandırıp dolandırıyorlarmağdur ediyolar nerede müşteri memnuniyeti ve eşitliği      birileri şu firmaları denetlesin artık yeter,n11
  merhaba getir bayiligi icin basvurduk son dakika iptal ettiler bai haksizliklar yapildigini dusunuyoruz bu konuda gorusmek ve sikintilari bildirmek istiyoruz saygilar,n11
"    ilgili twetlerimi görüyorsunuzdur hiç kizariyormu yüzünüz utanma nedir bilir misiniz siz evlatlarıniza bu haram parayı utanmadan nasıl yediriyorsunuz nasıl bir kursak var sizde
 
 
",n11
" haberlerden biri de    ortaklığı ile ilgili
ben daha önce  uygulamasını cep telefonumdan silmiştim
artık  de siliyorum

nedeni bu videoda
",n11
 dolandırıcı sitesi n  edin paranıza el koyuyorlar,n11
" sahte ürünlerin satılmasına müsade etmek desen 
var 

ürünler sahte diye uyardığında sözde dikkate alıyormuş gibi görünüp umursamamak var mı 
var 

kullanıcıların haklarını gasp etmek var mı 
var 

nede bir ahlaksızlık varsa  bu firmada mevcuttur  uzak durun",n11
"arko nem değerli yağlar serisinden avokado özlü krem ile cildinizi nemlendirip yumuşatabilirsiniz
                  ",n11
     siz bu konuda ne yapmayı düşünüyorsunuz bu firmayla hala çalışacak mısınız ödememi aldınız ürün ortada yok siz de bir el atsanız konuya,n11
 benimkiler,n11
 ,n11
 yetkili ile görüşmek istiyorum şikayet oluşturuyorum mümkün değil yetkiliye bağlamıyorlar bu yetkililer niye bu kadar ulaşılmaz müşteri memnuniyeti sıfır çözüm bulma sıfır üzerine ürünün yok para iadem yok yetkili yok çözüm yok n den asla alışveriş yapmayın ,n11
 doğal kızıl dal darı kuş yemi gr mincmmaxcm uzunluk seçtim alışverişin uğurlu adresinde fiyatlar harika via   ,n11
   ,n11
  i̇yi de   firması ile ilgili değil satın aldığınız mağazanın işgüzarlığı satın almadan önce puanını yorumları okusaydınız kesin o mağazadan alış veriş yapmazsınız bu hatayı  a bildirin düzeltir,n11
 mayıs atatürkü anma gençlik ve spor bayramı kutlu olsun ,n11
  yazıklar olsun sizin gibi firmaya ve çalışanlara ,n11
 üyeliğimide kapattırıyorum bir daha mng ile gönderim yapan bir yerden de alışveriş yapmıyorum yaptırmıyorum,n11
   kardeşim bu firmaya birşey oldu eskiden baya iyiydi şimdi iyice bozdu adamlar el gönderdikleri ürünü almamak için sağlam kargo paketine hasar tespit tutanağı tutturmamı eğer ola ki bunu yaparsam üstüne servisten el raporu da getirmemi istiyor ,n11
"trendyol ve n  uygulama sayfanızda neden  ağustos ile ilgili tekbir mesaj yok   hayır üzgünseniz yarıya inmiş arap ve yunan bayrağıda gife koyabilirdiniz   

  

hepsiburada   alışveriş sayfasına duyarlılığı için teşekkür ediyorum ",n11
geliyor diyen var mı       ,n11
  veriyorsanız üye olayım  gerisi bizi kurtarmıyor,n11
 darısı diğer kan emicilerin başına  inşallah başı çeker,n11
    i̇lgili birime iletilmiştir,n11
"  sahte ürün satan satıcılara destek oluyor

günlerdir sorunu çözmeyerek mağdur ediyor

hukuk askıya alınmış hem de bir şirket tarafından",n11
   verilmiş sadakan varmış hocam bugün başka bi kullanıcının mağduriyetini okudum kırık tv satıp dolandırmışlar o da hakem heyetine gidiyor sonra kararı alıp icra takibi yapıyor ama satıcının vermiş olduğu vergi numarası ve fatura sahteymiş olan ne güvenen müşteriye olmuş,n11
   hayırlı olsun ,n11
"  gerekli işlemleri hala sağlamadınız yarın   yasal yollara başvuruyorum süreci vekilli yürüteceğim i̇cra takibi aşamasında ne demek istediğimi anlarsınız arrivederci 
 ",n11
  geri dönüş yapıyorlar ama durumu çözmüyor lar bana yeniden eksik gönderdikleri parçaları satma peşindeler  da bunun bir parçası mağaza alışveriş yaparken  güvenerek aldık,n11
 kimse bana bilgi falan vermedi göz göre göre yalan söylüyorsunuz   ,n11
yıllardır e ticaret sitelerinden ve uygulamalarından yüzlerce büyük tutarlı alışveriş yapan biri olarak daha önce hiçbir firma böyle bir rezillik yaşatmadı tüketici hakem heyetince haklı bulunduğum başka bir olayda  hemen müdahale ederek satıcısına paramı ödetmişti,n11
    abi n aradı ahshahshsh video kaydı rica ettiler ,n11
"   
ürünü dağıtıma çıkarıp teslimatından vazgeçip teslim etmeden geri mi gönderiyorsunuz ",n11
" sahte ürünlerin satılmasına müsade etmek desen
var

ürünler sahte diye uyardığında sözde dikkate alıyormuş gibi görünüp umursamamak var mı
var

kullanıcıların haklarını gasp etmek var mı
var

nerde bir ahlaksızlık varsa bu firmada mevcuttur uzak drun",n11
lanet olası n çifter çifter gönderdikleri bir lastiği  aydır geri alamıyorşu parayı bulup verenlere salak derdim aynı duruma ben düştüm hayır fazla gönderdikleri malı iade de almıyorlar allahım bu ne zenginlik    aydır milyonlarca aradım,n11
" merhaha

  şifremi değiştirmek için şifremi unuttum kısmına tıklıyorum eposta adresimi de yazıyorum ancak gönder butonu çalışmıyor ve email adresime şifre sıfırlama linki gönderilmiyor bir bakabilir misiniz ",n11
 nolu siparişimi mağaza isteğim renk üründen olmaması nedeniyle iptal etmemi istedi ürünü iptal ettim iade onaylandı ama iade gerçekleşmedi müşteri hizmetleri banka ile anlık iletişim kurulamadı diyor hep aynı sorun ile karşılaşıyorum  ,n11
cayma durumunda yapılacak şey de belli ayrıca n bildiğin vergi kaçırılması için pazar yeri kurmuş   ,n11
geri dönüş yapacak mısın   ,n11
   evet farkındayım fakat harici anlaşma yapınca daha pahalıya geliyor kargo ücreti   desi trendyol anlaşmalı  lira  anlaşmasız  lira,n11
 ,n11
bir ürün alıp değerlendirme kısmına zamanında geldi sağlam paketleme yazanlar lütfen siz bir şey yazmayın üstüne birde  yıldız veriyorsunuz ne yapacak ürünü bir hafta sonramı kagolsn kalite lazım mükemmellik lazım       ,n11
  lcd ekran aldik ürün hem orjinal degil hem bozuk geldi i̇ade ettik almadilar geri geldi donus yapcaz dediniz donmediniz i̇nsanlari kandirmayin dolandirmayin satici ismide telefonyedekparca,n11
"adresime yakın bir yere getirecek kadar da mı kafanız çalış mıyor çözüm üretecek kabiliyetli bir persineliniz yok mu
  
  ",n11
tamam ikna oldum kargoya verdiniz    ,n11
  her eve lazım ,n11
 ,n11
    es que hande es una reina  ,n11
    bu tür mesajlarla müşteri hizmetleri ile bu sorun çözülmüyor gerek buradan ve müşteri hizmetleri ile yaptığım tüm yazışma ve konuşmalar sizde mevcut her konuşmada kayıt oluşturuldu bilmem kaç iş günü içinde cevap verilecekbıktım bunlardan,n11
    siktir et gitsin onları,n11
 sanırım n  battı ödemeyi yap ama ürün bekleme,n11
 nolu siparişimin ne zaman iade gerçekleşecek hırsız   saat sonra tekrar denenecek dediniz  saat geçti halen iade yok hukuki süreci başlattım şikayet ettim insanların parasını böyle kafanıza göre tutamazsınız ,n11
  yüzlerce insan oradan ekmek yiyorsenin kötülemen haklı olduğun anlamına  meseleyi buradan duyurmak da sorunu çözmez,n11
      sürat kargo pişmanlıktır  nolu gönderimiz  tarihinde dağıtım şubesine ulaşmasına rağmen dağıtıma çıkarılmamıştırşubelerinize hiç bir şekilde ulaşamıyoruz kargomuzun bugün teslim edilmesini rica ederiztarafıma geri dönüş yapmanızı ayrıca rica ediyorum,n11
        hepsiburada amazon  trendyol dolar  da almış eline trendyol da başka bir satıcı  da iş insanı ali bey en yüksek fiyattan almış,n11
 i̇nsanları dolandırmaya hakkınız yok,n11
     ay kredi seçeneği de varmış bak hele,n11
  covid hastasıyım sizden bir şey rica ettim sağolsun sıfır çözümle konuyu kapattınız ,n11
  sorunumun çözüldüğünü görmek istiyorum ve ni ilgi alanımdan çıkarmak istiyorum,n11
fanusta balık bakılmaz  üç beş kuruş para için yapmayın  fanusta bakılmaya çalışılan her balık kısa zamanda ölür   ,n11
  kargolarınızı   ile göndermeyin heryere ulaşımları yok   sizinle çalışan şirketlere söyleyin  ile çalışmasınlarmüşteri olarak  mağdur oluyoruz      ,n11
pişşt bugün benim dışımda başka kimin parasını göndermediniz ,n11
   evet haklısınız biz ise tam tersi tamamen  desilik ürün gönderiliyorum bir insan eline  siparişim sığıyor d böyle olunca trendyol anlaşması daha makul kalıyor,n11
  n ile güzel işler başaracağına inanan biri daha,n11
  gündür beni neden beklettiniz ürün stokta kalmadı denilerek mağduriyetimi daha da arttırdınız kaldı ki oğlum her gün baba oyuncak bugun geliyor mu diye soruyor sürekli milleti dolandıran bu tür satıcıları neden koruyorsunuz  sizlere nasıl güveneceğiz,n11
"ürün bedeli tl yi   provizyon kodu  saat  te  ya aktardı 
hepsiburada bu ödemeyi almadığı iddiası ile siparişimi oluşturmadı 
ödemeyi yaptığım halde ürün siparişim oluşturulmadı
 güveni̇mi̇ yiktiniz

bende  satin aldim",n11
  ,n11
evdekilerin    lira sokaktakilerin enjoy  lira   olur mu ne koyuyorsunuz bu mamaların içine kuş sütü mü vicdanınız yok mu lütfen fırsatçılarla ilgileniniz sayın yetkililer   yoksa birçok insan bu masumlarla ilgilenemeyecek zorlanıyoruz  ,n11
"bu yazımız  iş birliğiyle hazırlanmıştır 

 mağaza açma rehberi yazımız yayında 

  

 ",n11
ne yapalım tüketici hakları mahkemesinemi gidelim cimeremi şikayet ddelim de iş eti düzgün hizmet konusunda işinizi birkere olsun lakı ile yapmanızı sağlıyalım  tarafınızdan her defasında mağdur olmamak için ne yapalım    bitmek bilmeyen şikayetlere kötü,n11
 hills kuzu etli orta irk yetişkin köpek maması  kg  tl yerine  tl via  ,n11
  mart arasında yaklaşık  mail göndermiş    falan sayarsam  küsür mail sadece bunlardan gelmiş bu yöntemle başarıya ulaştıklarına inanıyorlar ve bu yolda milyon dolarlarca arge yatırımı yazılım girişimi falan yapıyorlar,n11
 zamana yaydığınız  tl yi acilen kredi kartı hesabıma yatırır mısınız bir sizinle çalılmayacağımı bildiririm bu son oldu,n11
    i̇yi mal iyi para,n11
  replika,n11
  bu takipçisi olanlar da sanıyor ki ben bi tweet atarım bitiririm firmayı on binler takip ediyor beni bi tweetime bakar i̇şleri azalır n de gelir özür diler benden falan ya da bakarlar tweetten muhabirim hemen ilgilenip çözerler sorunu falan üzgünüm reis yine tutturamadın,n11
 çok akıllısınız kendinize kadar  iade işlemi var tutarları   ve  tl sizin gönderdiğiniz  ve  tl eksik gönderdiğiniz tutar  tl nasıl bir matematik bu,n11
      ,n11
"    
 dan  tarihinde  pttkargoya verilen kargom neden  gündür bana ulaştırılmıyor ",n11
"meğer benim cehaletimmiş peynir ekmek gibi satıyormuş çok acayip ülkeyiz bir bira alamıyorsun ama evine silahı bir günde getirtiyorsun      
saçmalık",n11
,n11
  yak ateşi,n11
"         başkanım helal ürün adında sertifika sistemi var
sizde tüketici haklarında bir otorite olarak tüketici dostu firma sertifikası verebilirsiniz
firmalara kanun ve yönetmeliklere uyum hakkında eğitimler verilebilir bu eğitimleri geçen firmalar belgeyi almaya hak kazanır",n11
bu ürünün satışını sitesinden kaldırdığı için  a teşekkür ederim       ,n11
 paramiza el koydunugunz için mi mutlu bayramlar diyorsunuz,n11
      evet ancak ürünlerin çekiciliği bozulabilir yazılımsal çözümler bu tür konularda pek başarılı olamıyor ürün renk yelpazesinin genişliğinden dolayı,n11
 guud lick   ,n11
   ve tüm eticaret firmaları lütfen  ile çalışmayın başka kargo şirketi mi yok bu ülkede allah aşkına,n11
ben hala bekliyorum  ,n11
"   tüketici kanununun  maddesinin yanısıra
mesafeli̇ sözleşmeler yönetmeli̇ği̇
 malın stokta bulunmaması durumu mal ediminin yerine getirilmesinin imkânsızlaşması olarak kabul edilmez şeklindedir     ",n11
    şileden ağva üzerinden kandıra yolu çok güzeldir doğanın içinde bol virajlı birde bu yoldan gezmeye gidecek olanlar çarşamba günü kandıranın pazar günü kefkenin pazarı var boşa gitmeyin organik alışverişinizi de yapın,n11
"    

 senedir hâlâ geri dönüş bekliyorum",n11
 anıl gül  den beri oyaladınız cayma hakkım var sipariş kodum     günlerdir işlemim çözülmüyor bana yardımcı olacak birileri benimle kontak kursun lütfen,n11
    gevşeklik bu,n11
 iptal ettiğim alışverişin parasını göndermedi ve biz parayı yolladık  bankası hala hesaba yansıtmadığını söyledi,n11
" 
 
gerçek bir sahtekarsınız bunun farkındasınız dimi  ",n11
   bu ne iş  sen de mi başlasın yanlış işlere ,n11
"    evde vitrin ofis ve bahçede ise masa dekorunda insanları gülümseten orijinal ufak ve sade bir figür
tüm kutlamalar için mükemmel bir hediye fikri",n11
 şikayet tweetlerine hemen cevap yazıp dışarıdan sanki çok sorun çözen bir işletme gibi mi gözükmeye çalışıyorsunuz üç kuruş parayı iade etmek için daha ne kadar müşterinizi köpek gibi peşinizde koşturacaksınız  ,n11
 bu ne biçim iş yaaaa ürünü gönderiyorum iade kodu alıp ürün elimize geçmedi iade iptal eee başka ,n11
 almış olduğum buzdolabı bu gün birinci günüayipli ürünü geldiparanla rezil olmak budur işte  ,n11
   hem de ne dolandırıcı,n11
" tarafından dolandırıldım sanal alışverişim başlamadan bitti 
kaç hafta tatilikaç resmi tatilde eve gitmeyip çalışmam lazım 

hakkımı arayamayac şekilde dolandırıldım 

 
 
 
",n11
" 
 
 
 
 
 
 
 
 
",n11
 dünyanın en sahtekar alış veriş sitesi,n11
       trendyol satıcısı olan kent kitap kırtasiye tam bir dolandırıcı bakalım  müşterisine sahip çıkacakmı verdiğim sipariş vede kent kitap kırtasiye bana gönderdiği siparişe bakın ,n11
  bunu hep yapıyosun  bildirim geldi sepete attım  sipariş vericem  pat ürün fiyatı güncellendi kaçıncı defa yapıyosunuz bunu   buna bi care bulun ne siz kanın bunların bu oyununa nede bizi kandirmalarina musade edin  ,n11
"nde sepette indirim kampanyamız var bu fırsatı kaçırmayın 
  

          ",n11
 kargolarınızı   ile göndermeyin heryere ulaşımları yok   sizinle çalışan şirketlere söyleyin  ile çalışmasınlarmüşteri olarak  mağdur oluyoruz        ,n11
 çözüm ekibinden muratın çözümsüzlüğü,n11
"  
 
oğuzlar ilçe olarak çoruma bağlıdır 
bunu siz değiştirerek i̇skilipe bağlandık kargoyu i̇skilipten nasıl alalım bildiğiniz bir yöntem var ise biz de bilelim 

 
 
 
",n11
 bitmiş,n11
  de mağazalarını kapatmışlartelefonları cevap vermiyor ürünümü de geri göndermedilerkonu hakkında defalarca ne ulaştımçözüm merkezlerine talepler açtımişgünü beklememifirmanın bana ürünü geri göndereceğini söylediler her seferinde,n11
 humatap yok sadece yazışma var hatalı ürün gönderip arkasında duran yok i̇nsanları kandırmak bu kadar kolay mı canlı yardım alabilecek kimse yok satıcı desen iletişim yok   candır,n11
  yardım istemiyorum siparişler gelsin hesabımı kapatacağım komple,n11
 tordavina tordavinasız kalmış bir ustanın hayat damarlarından biri kopmuş demektir  ,n11
"    iste bunlar hep friksiyon u__u logini geciktirerek daha bir hevesle alışveriş yapman için 
 ",n11
      dark mode yapıp ürün görselleri beyaz fonda olunca çok da başarılı bir geçiş olamaz diye mi yapmıyorlar acaba pazar yerlerinde zor ama belki getir gibi kendi ürününü kendisi belirleyen uygulamalarda daha kolay olabilir yine de zaman maliyetli bir iş yaptım bitti değil,n11
   aygün abinin sorununu ivedilikle çözermisiniz,n11
 nisan ulusal egemenlik ve çocuk bayramı kutlu olsun ,n11
"burada teslimat adresi ne yazıyor
    
i̇nsanları aptal yerine koymayın  ",n11
     beklenen yorum  ilgili birimin müdahalesi umuduyla bekliyoruz ,n11
"başka yerde olmayan bir ürünü  sipariş verdim ürünü teslim edemediler ürünün bana ulaşmadığı kargo kayıtlarında açıkça belli  gündür paramı almaya çalışıyorum

i̇nanır mısınız  senesinde bir eticaret sitesi iade yapamıyor",n11
i̇lgi alaka çözüm ve çözüm süreçleri ile mağduriyetimizi gideren   e teşekkür ederim asıl sorumlu  ya normalde de ulaşmak imkansız zaten bir şey beklemek hata,n11
 oğlumun aldığı ürün kayboldu   malesef sattığı ürünün arkasında sağında solunda değil gitti  tl boşuna ,n11
   no sıkınti o zaman hocam,n11
     merhaba yaşadığınız durumun detaylarını dm üzerinden paylaşabilirseniz size yardımcı olmak isterim,n11
"gözünü para hırsı bağlamış  dan uzaklaşmanın zamanı geldi
yaşa  ve   ",n11
   ,n11
"  aygün sen bu işi iyice kullanmaya basladin bi tek sana mı oluyor bu
i̇ade et  gitsin",n11
   benim mağduriyetim  yıldan fazladır hâlâ devam ediyor maalesef,n11
siz delirdiniz mi    tl de ne demek bu fiyatı neye göre belirliyorsunuz  ya hu alt tarafı gözlük clubmasterlar atasun optikdahil çoğu sitede yaklaşık  tl  sizce de fazla abartmadınız mı ,n11
"  hamdi bey parfümlerin de kimlik nosu var üzerindeki barkodu ya da numarayı taratarak sahte mi değil mi öğrenebilirsiniz
gerçekse de üretim tarihine kadar öğrenirsiniz",n11
  hollanda da yaşayan biri olarak groningen şehri ciddi potansiyel orda da  bekliyoruz,n11
 yalancının  i̇ki resim arasındaki farkı bulması ,n11
"ankesör saçmalığının veri havuzunu insanların güvenip alışveriş yaptıkları ticari şirketler doldurmuş kendi müşterilerinin kişisel verilerini peşkeş çekmişler bunun hem hukuki hem de cezai sorumluluğu vardır
 

 ",n11
    bu ne yaaaa,n11
 sizin sitenizden bir ürün aldım ürün geldi ama ondan sonra kredi kartı bilgilerim calınmış nedeyse üst üste mesajlar gelmeye başladı neredeyse soyuluyordum ucuz atlattım çalıştığınız kişilere lütfen dikkat edin    bir daha n den alışveriş yapmam asla,n11
bir destek verin bir yardımcı olun  ,n11
     bu yaşadığım  olay ben hesabımı sildim evim iş yerim uzak ulaşamıyorum diye bu dolandırıcıları tercih ettimtövbe bir daha kesinlikle bir şey almam,n11
 üye olduk indirim alamadık,n11
